x,y,z,u,v,w,p,speed
0.384615,0.461538,0.0769231,0.0745081,-0.550655,-0.000790084,-0.0353194,0.555674
0.461538,0.461538,0.0769231,0.100246,-0.659999,-0.00107995,-0.0477267,0.66757
0.538462,0.461538,0.0769231,0.125042,-0.75162,-0.0014501,-0.0641471,0.761952
0.615385,0.461538,0.0769231,0.14286,-0.778128,-0.00204854,-0.0840783,0.791136
0.692308,0.461538,0.0769231,0.144934,-0.649494,-0.00307123,-0.105219,0.665476
0.769231,0.461538,0.0769231,0.123004,-0.2023,-0.00466502,-0.122747,0.236806
0.846154,0.461538,0.0769231,0.0769764,0.876614,-0.00680054,-0.131231,0.880013
0.923077,0.461538,0.0769231,0.0254683,3.36222,-0.00785114,-0.126093,3.36233
1,0.461538,0.0769231,1.42553e-35,9,-6.56697e-36,-0.114592,9
0,0.538462,0.0769231,-3.48148e-36,-9.91299e-35,-8.53232e-37,0.0233623,9.91947e-35
0.0769231,0.538462,0.0769231,-0.00432919,-0.157243,-0.00083021,0.0209321,0.157305
0.153846,0.538462,0.0769231,-0.0151747,-0.260084,-0.000315481,0.0200924,0.260527
0.230769,0.538462,0.0769231,-0.0309108,-0.350323,0.000197476,0.0213937,0.351684
0.307692,0.538462,0.0769231,-0.0508106,-0.445468,0.000569379,0.0254265,0.448357
0.384615,0.538462,0.0769231,-0.0742554,-0.550741,0.000863828,0.032658,0.555725
0.461538,0.538462,0.0769231,-0.0999086,-0.660092,0.00115182,0.0436177,0.667611
0.538462,0.538462,0.0769231,-0.124737,-0.7517,0.00150514,0.0585359,0.76198
0.615385,0.538462,0.0769231,-0.142983,-0.7781,0.00206025,0.0771477,0.791131
0.692308,0.538462,0.0769231,-0.145719,-0.648981,0.0031529,0.0987305,0.665147
0.769231,0.538462,0.0769231,-0.124394,-0.201418,0.00503166,0.118866,0.236788
0.846154,0.538462,0.0769231,-0.0783937,0.876743,0.00754535,0.131107,0.880273
0.923077,0.538462,0.0769231,-0.0247167,3.36167,0.00929779,0.132256,3.36177
1,0.538462,0.0769231,3.89185e-36,9,1.76207e-36,0.119934,9
0,0.615385,0.0769231,-7.51479e-36,-8.47823e-35,-1.71358e-36,0.0656105,8.5132e-35
0.0769231,0.615385,0.0769231,-0.0121504,-0.139801,-0.0021633,0.0586789,0.140344
0.153846,0.615385,0.0769231,-0.0430466,-0.233061,-0.000646306,0.0568564,0.237004
0.230769,0.615385,0.0769231,-0.0881906,-0.316038,0.000787286,0.0617068,0.328113
0.307692,0.615385,0.0769231,-0.145707,-0.404562,0.00187378,0.0746314,0.430005
0.384615,0.615385,0.0769231,-0.214411,-0.504413,0.0027652,0.0972087,0.548099
0.461538,0.615385,0.0769231,-0.291195,-0.612072,0.00364241,0.131193,0.67782
0.538462,0.615385,0.0769231,-0.368247,-0.710357,0.00471838,0.177861,0.800147
0.615385,0.615385,0.0769231,-0.429094,-0.758339,0.00645768,0.237429,0.871345
0.692308,0.615385,0.0769231,-0.447846,-0.671921,0.00941776,0.304613,0.807547
0.769231,0.615385,0.0769231,-0.394508,-0.285349,0.0143406,0.366645,0.4871
0.846154,0.615385,0.0769231,-0.257,0.742922,0.0219377,0.41067,0.786425
0.923077,0.615385,0.0769231,-0.0842091,3.24247,0.0279805,0.41538,3.24369
1,0.615385,0.0769231,-5.25622e-36,9,1.03782e-35,0.373035,9
0,0.692308,0.0769231,-1.01598e-35,-6.24741e-35,-1.86699e-36,0.0984281,6.33224e-35
0.0769231,0.692308,0.0769231,-0.0178221,-0.108224,-0.00269791,0.0882709,0.109715
0.153846,0.692308,0.0769231,-0.0635681,-0.183873,-0.000248386,0.0860045,0.194551
0.230769,0.692308,0.0769231,-0.131321,-0.252831,0.00202183,0.0941042,0.284908
0.307692,0.692308,0.0769231,-0.219235,-0.32779,0.00382821,0.114891,0.394367
0.384615,0.692308,0.0769231,-0.32698,-0.415215,0.00536952,0.15138,0.528534
0.461538,0.692308,0.0769231,-0.452029,-0.515604,0.00690772,0.207444,0.68573
0.538462,0.692308,0.0769231,-0.585958,-0.620262,0.00868344,0.286401,0.853315
0.615385,0.692308,0.0769231,-0.707062,-0.702529,0.0113024,0.390234,0.9968
0.692308,0.692308,0.0769231,-0.776477,-0.694538,0.0154545,0.513467,1.04189
0.769231,0.692308,0.0769231,-0.728106,-0.431506,0.0241922,0.649732,0.846712
0.846154,0.692308,0.0769231,-0.513638,0.47397,0.0382139,0.759216,0.699951
0.923077,0.692308,0.0769231,-0.182948,2.96719,0.0508554,0.774174,2.97326
1,0.692308,0.0769231,-3.35631e-35,9,2.40148e-35,0.683118,9
0,0.769231,0.0769231,-1.06939e-35,-3.72493e-35,-1.15131e-36,0.117586,3.87711e-35
0.0769231,0.769231,0.0769231,-0.0198554,-0.0691717,-0.00206636,0.106171,0.0719947
0.153846,0.769231,0.0769231,-0.0718243,-0.122151,0.00117327,0.104151,0.141707
0.230769,0.769231,0.0769231,-0.150668,-0.171701,0.0041838,0.114695,0.228472
0.307692,0.769231,0.0769231,-0.255776,-0.226504,0.00675667,0.141267,0.341718
0.384615,0.769231,0.0769231,-0.388862,-0.293017,0.00908318,0.188798,0.486986
0.461538,0.769231,0.0769231,-0.550756,-0.375323,0.0114276,0.263774,0.666581
0.538462,0.769231,0.0769231,-0.738743,-0.474017,0.0139025,0.372678,0.877854
0.615385,0.769231,0.0769231,-0.936009,-0.580369,0.0174185,0.526126,1.10147
0.692308,0.769231,0.0769231,-1.10405,-0.657167,0.0226172,0.727585,1.28503
0.769231,0.769231,0.0769231,-1.14191,-0.581878,0.0338353,0.974048,1.28206
0.846154,0.769231,0.0769231,-0.935211,0.0436737,0.0473116,1.17371,0.937425
0.923077,0.769231,0.0769231,-0.375096,2.42569,0.0761507,1.30834,2.4557
1,0.769231,0.0769231,-6.73788e-35,9,3.86361e-35,1.19823,9
0,0.846154,0.0769231,-8.11311e-36,-1.56545e-35,1.11657e-37,0.121351,1.76323e-35
0.0769231,0.846154,0.0769231,-0.0169435,-0.0322067,-0.000334863,0.111625,0.0363932
0.153846,0.846154,0.0769231,-0.0636396,-0.0615313,0.00343631,0.110375,0.0885884
0.230769,0.846154,0.0769231,-0.13773,-0.089147,0.0070784,0.121702,0.164216
0.307692,0.846154,0.0769231,-0.239888,-0.119897,0.0104549,0.15078,0.268386
0.384615,0.846154,0.0769231,-0.373625,-0.158764,0.013708,0.204483,0.406189
0.461538,0.846154,0.0769231,-0.544295,-0.210603,0.0170318,0.291666,0.583867
0.538462,0.846154,0.0769231,-0.758267,-0.280789,0.0205093,0.424381,0.808846
0.615385,0.846154,0.0769231,-1.01454,-0.375346,0.0249577,0.623772,1.08203
0.692308,0.846154,0.0769231,-1.30634,-0.498145,0.0290319,0.898798,1.3984
0.769231,0.846154,0.0769231,-1.55165,-0.609036,0.0379092,1.29243,1.66732
0.846154,0.846154,0.0769231,-1.5806,-0.40959,0.0518734,1.77937,1.63363
0.923077,0.846154,0.0769231,-0.743776,1.60064,0.12075,2.39469,1.76914
1,0.846154,0.0769231,-1.64201e-34,9,5.71923e-35,1.95439,9
0,0.923077,0.0769231,-2.29815e-36,-2.81965e-36,8.37435e-37,0.113405,3.73273e-36
0.0769231,0.923077,0.0769231,-0.00860749,-0.00732008,0.00153324,0.108902,0.0114028
0.153846,0.923077,0.0769231,-0.0375998,-0.0166433,0.00522594,0.107287,0.0414495
0.230769,0.923077,0.0769231,-0.0876139,-0.0250348,0.00896949,0.116672,0.0915609
0.307692,0.923077,0.0769231,-0.158898,-0.034269,0.0126695,0.144275,0.163044
0.384615,0.923077,0.0769231,-0.254716,-0.0463759,0.0164896,0.197913,0.259428
0.461538,0.923077,0.0769231,-0.381755,-0.0635932,0.0206344,0.287897,0.387565
0.538462,0.923077,0.0769231,-0.550283,-0.0889705,0.0253536,0.430411,0.558006
0.615385,0.923077,0.0769231,-0.776657,-0.129032,0.0309303,0.649879,0.78791
0.692308,0.923077,0.0769231,-1.09186,-0.194783,0.0369832,0.990548,1.10972
0.769231,0.923077,0.0769231,-1.48238,-0.287001,0.048636,1.5847,1.51069
0.846154,0.923077,0.0769231,-2.03184,-0.465665,0.0436991,2.45227,2.08498
0.923077,0.923077,0.0769231,-1.7525,0.00241656,0.0731358,3.86082,1.75403
1,0.923077,0.0769231,-2.16615e-33,9,2.36094e-34,3.29683,9
0,1,0.0769231,3.54535e-37,9.1452e-38,-4.31272e-37,0.108011,5.65734e-37
0.0769231,1,0.0769231,-1.38268e-36,1.42365e-36,3.53486e-37,0.104865,2.01582e-36
0.153846,1,0.0769231,-1.01123e-35,-1.287e-36,1.94722e-36,0.0985181,1.03782e-35
0.230769,1,0.0769231,-2.71324e-35,-2.78089e-36,3.61095e-36,0.103599,2.75126e-35
0.307692,1,0.0769231,-5.2802e-35,-4.22913e-36,5.30976e-36,0.126567,5.32366e-35
0.384615,1,0.0769231,-8.81482e-35,-6.39068e-36,7.11811e-36,0.174373,8.86657e-35
0.461538,1,0.0769231,-1.35711e-34,-1.01538e-35,9.15011e-36,0.256714,1.36398e-34
0.538462,1,0.0769231,-2.00048e-34,-1.64372e-35,1.16469e-35,0.388325,2.0106e-34
0.615385,1,0.0769231,-2.89798e-34,-3.31252e-35,1.49581e-35,0.590151,2.92068e-34
0.692308,1,0.0769231,-4.17617e-34,-5.60453e-35,2.13287e-35,0.93013,4.219e-34
0.769231,1,0.0769231,-6.01352e-34,-1.07377e-34,1.46499e-35,1.44714,6.11039e-34
0.846154,1,0.0769231,-9.97743e-34,-6.31002e-34,1.06642e-34,2.30182,1.18534e-33
0.923077,1,0.0769231,-8.82928e-34,-3.41425e-33,-7.49714e-35,5.98267,3.52736e-33
1,1,0.0769231,3.05324e-33,9,-4.10251e-35,14.3278,9
0,0,0.153846,1.55338e-36,-9.63837e-37,1.68236e-39,-0.107228,1.82811e-36
0.0769231,0,0.153846,1.59315e-35,-6.50344e-36,-4.3589e-36,-0.0979602,1.77512e-35
0.153846,0,0.153846,4.79511e-35,-1.66915e-35,-9.04562e-36,-0.0832072,5.15727e-35
0.230769,0,0.153846,9.91984e-35,-2.45339e-35,-1.41165e-35,-0.0802402,1.03158e-34
0.307692,0,0.153846,1.70123e-34,-3.31945e-35,-1.91731e-35,-0.0950563,1.74388e-34
0.384615,0,0.153846,2.6396e-34,-4.45392e-35,-2.41767e-35,-0.133521,2.68781e-34
0.461538,0,0.153846,3.86609e-34,-6.04531e-35,-2.91819e-35,-0.204619,3.92393e-34
0.538462,0,0.153846,5.48738e-34,-8.19898e-35,-3.42461e-35,-0.323972,5.55885e-34
0.615385,0,0.153846,7.59164e-34,-1.23271e-34,-3.95231e-35,-0.505552,7.70122e-34
0.692308,0,0.153846,1.03663e-33,-1.73939e-34,-4.51199e-35,-0.834526,1.05209e-33
0.769231,0,0.153846,1.49446e-33,-1.82624e-34,-5.25234e-35,-1.4092,1.5065e-33
0.846154,0,0.153846,1.33633e-33,-9.65556e-34,-6.18852e-35,-1.78732,1.64982e-33
0.923077,0,0.153846,4.80124e-34,1.51502e-34,-5.88335e-35,-8.27886,5.06886e-34
1,0,0.153846,-4.25521e-33,9,5.79229e-35,-15.4745,9
0,0.0769231,0.153846,7.14006e-36,-1.44395e-35,-1.61464e-36,-0.116589,1.61891e-35
0.0769231,0.0769231,0.153846,0.0150189,-0.0138466,-0.00398185,-0.107012,0.0208122
0.153846,0.0769231,0.153846,0.0612203,-0.0312865,-0.0112791,-0.101329,0.0696705
0.230769,0.0769231,0.153846,0.138868,-0.047026,-0.01933,-0.107676,0.147883
0.307692,0.0769231,0.153846,0.247967,-0.0638706,-0.0272948,-0.132338,0.257512
0.384615,0.0769231,0.153846,0.392786,-0.0847383,-0.0351677,-0.182806,0.403359
0.461538,0.0769231,0.153846,0.581425,-0.112488,-0.0431,-0.269411,0.593772
0.538462,0.0769231,0.153846,0.826159,-0.150572,-0.051203,-0.407301,0.841328
0.615385,0.0769231,0.153846,1.14373,-0.204103,-0.0596996,-0.62411,1.16334
0.692308,0.0769231,0.153846,1.54657,-0.281706,-0.0686088,-0.970748,1.57351
0.769231,0.0769231,0.153846,2.07877,-0.377154,-0.0785554,-1.48625,2.11416
0.846154,0.0769231,0.153846,2.59771,-0.416787,-0.0992322,-2.65537,2.6328
0.923077,0.0769231,0.153846,2.09062,0.250082,-0.106877,-4.39557,2.10823
1,0.0769231,0.153846,1.82819e-33,9,-2.70108e-35,-3.90772,9
0,0.153846,0.153846,1.55921e-35,-4.13126e-35,2.77386e-37,-0.130281,4.41579e-35
0.0769231,0.153846,0.153846,0.0299845,-0.055176,-0.00107205,-0.113517,0.0628062
0.153846,0.153846,0.153846,0.107319,-0.108578,-0.00890545,-0.109236,0.152924
0.230769,0.153846,0.153846,0.226897,-0.158771,-0.0175135,-0.11922,0.277484
0.307692,0.153846,0.153846,0.389764,-0.212644,-0.0257502,-0.147709,0.444743
0.384615,0.153846,0.153846,0.600541,-0.27712,-0.0336335,-0.201187,0.662251
0.461538,0.153846,0.153846,0.86558,-0.357704,-0.0414605,-0.288592,0.937497
0.538462,0.153846,0.153846,1.18986,-0.458193,-0.0497094,-0.422961,1.276
0.615385,0.153846,0.153846,1.56915,-0.578499,-0.0592736,-0.623482,1.67344
0.692308,0.153846,0.153846,1.97465,-0.701244,-0.0718845,-0.913948,2.0967
0.769231,0.153846,0.153846,2.29743,-0.739034,-0.0920139,-1.34564,2.41512
0.846154,0.153846,0.153846,2.18064,-0.335476,-0.125172,-1.90274,2.20984
0.923077,0.153846,0.153846,1.11425,2.0381,-0.146081,-2.17236,2.32739
1,0.153846,0.153846,9.01079e-34,9,-7.69529e-35,-1.50448,9
0,0.230769,0.153846,1.74202e-35,-7.68417e-35,2.14214e-36,-0.128935,7.88207e-35
0.0769231,0.230769,0.153846,0.0354246,-0.114947,0.00255584,-0.109086,0.120309
0.153846,0.230769,0.153846,0.123264,-0.210238,-0.00400252,-0.104574,0.243742
0.230769,0.230769,0.153846,0.253072,-0.29911,-0.0113106,-0.114563,0.39197
0.307692,0.230769,0.153846,0.424261,-0.393874,-0.0179989,-0.141456,0.579188
0.384615,0.230769,0.153846,0.638846,-0.503249,-0.0241959,-0.189894,0.813615
0.461538,0.230769,0.153846,0.896894,-0.630623,-0.0303785,-0.266225,1.09683
0.538462,0.230769,0.153846,1.19027,-0.770758,-0.0373079,-0.378553,1.41852
0.615385,0.230769,0.153846,1.49132,-0.900099,-0.0463371,-0.535695,1.74252
0.692308,0.230769,0.153846,1.73152,-0.94828,-0.0600169,-0.745326,1.97509
0.769231,0.230769,0.153846,1.7673,-0.719387,-0.0824633,-0.996497,1.90988
0.846154,0.230769,0.153846,1.38323,0.322565,-0.114145,-1.21725,1.42492
0.923077,0.230769,0.153846,0.572364,3.27475,-0.126519,-1.23858,3.3268
1,0.230769,0.153846,3.33027e-34,9,-6.62825e-35,-0.957598,9
0,0.307692,0.153846,1.47776e-35,-1.11364e-34,2.7642e-36,-0.108933,1.12374e-34
0.0769231,0.307692,0.153846,0.0319324,-0.176987,0.00428913,-0.0909918,0.179896
0.153846,0.307692,0.153846,0.110198,-0.312184,-0.000470897,-0.08673,0.331063
0.230769,0.307692,0.153846,0.223064,-0.43532,-0.00595332,-0.0947744,0.489179
0.307692,0.307692,0.153846,0.368049,-0.564409,-0.0107932,-0.116297,0.673895
0.384615,0.307692,0.153846,0.544236,-0.707895,-0.0151586,-0.154137,0.89305
0.461538,0.307692,0.153846,0.746758,-0.863109,-0.0195755,-0.211954,1.14149
0.538462,0.307692,0.153846,0.960235,-1.01012,-0.0248379,-0.293571,1.39392
0.615385,0.307692,0.153846,1.14923,-1.09701,-0.0322596,-0.401201,1.58909
0.692308,0.307692,0.153846,1.24722,-1.00741,-0.0439468,-0.530747,1.60385
0.769231,0.307692,0.153846,1.15732,-0.492966,-0.0621477,-0.662413,1.25947
0.846154,0.307692,0.153846,0.807021,0.928914,-0.0847642,-0.750871,1.23343
0.923077,0.307692,0.153846,0.29597,3.97289,-0.0900651,-0.731743,3.98492
1,0.307692,0.153846,1.71756e-34,9,-4.89514e-35,-0.556462,9
0,0.384615,0.153846,9.11736e-36,-1.36881e-34,2.04537e-36,-0.0724457,1.372e-34
0.0769231,0.384615,0.153846,0.0217853,-0.226951,0.00371905,-0.0601848,0.228024
0.153846,0.384615,0.153846,0.0750553,-0.393034,0.000865336,-0.0572268,0.400137
0.230769,0.384615,0.153846,0.150834,-0.541048,-0.00253352,-0.0624492,0.561685
0.307692,0.384615,0.153846,0.246403,-0.693471,-0.00547158,-0.0763112,0.735967
0.384615,0.384615,0.153846,0.359758,-0.857526,-0.00807588,-0.100262,0.929969
0.461538,0.384615,0.153846,0.485355,-1.02396,-0.0107466,-0.135998,1.13321
0.538462,0.384615,0.153846,0.609576,-1.15945,-0.0140618,-0.18478,1.31
0.615385,0.384615,0.153846,0.705591,-1.19095,-0.018905,-0.245864,1.3844
0.692308,0.384615,0.153846,0.731094,-0.978218,-0.0264929,-0.313972,1.22152
0.769231,0.384615,0.153846,0.639349,-0.272228,-0.0377597,-0.375704,0.695917
0.846154,0.384615,0.153846,0.417035,1.32929,-0.0507783,-0.40878,1.3941
0.923077,0.384615,0.153846,0.143236,4.35043,-0.0526113,-0.386962,4.35311
1,0.384615,0.153846,8.4323e-35,9,-3.03265e-35,-0.299361,9
0,0.461538,0.153846,1.8092e-36,-1.48177e-34,4.56487e-37,-0.0249007,1.48189e-34
0.0769231,0.461538,0.153846,0.00764639,-0.254578,0.00147055,-0.0206376,0.254697
0.153846,0.461538,0.153846,0.0265176,-0.437411,0.000519539,-0.0198198,0.438215
0.230769,0.461538,0.153846,0.0531471,-0.598372,-0.000629519,-0.0218893,0.600728
0.307692,0.461538,0.153846,0.0863967,-0.762311,-0.00161803,-0.026961,0.767193
0.384615,0.461538,0.153846,0.125311,-0.935479,-0.00248892,-0.0355055,0.943838
0.461538,0.461538,0.153846,0.167518,-1.10451,-0.00339261,-0.0479489,1.11715
0.538462,0.461538,0.153846,0.207711,-1.22856,-0.00453838,-0.0643932,1.246
0.615385,0.461538,0.153846,0.236075,-1.22438,-0.00622283,-0.084292,1.24695
0.692308,0.461538,0.153846,0.238707,-0.944158,-0.0088053,-0.105345,0.973906
0.769231,0.461538,0.153846,0.202746,-0.147754,-0.0125158,-0.122438,0.251184
0.846154,0.461538,0.153846,0.128262,1.52289,-0.0166415,-0.129022,1.52837
0.923077,0.461538,0.153846,0.0432075,4.51775,-0.016961,-0.11871,4.51799
1,0.461538,0.153846,3.68007e-35,9,-1.274e-35,-0.0909955,9
0,0.538462,0.153846,-5.82442e-36,-1.43098e-34,-1.29789e-36,0.0264873,1.43222e-34
0.0769231,0.538462,0.153846,-0.00780348,-0.254626,-0.00138184,0.0219805,0.254749
0.153846,0.538462,0.153846,-0.0264772,-0.437446,-0.000437215,0.020376,0.438247
0.230769,0.538462,0.153846,-0.0529909,-0.598416,0.000725466,0.0215621,0.600758
0.307692,0.538462,0.153846,-0.0861442,-0.762385,0.00171348,0.0256247,0.767239
0.384615,0.538462,0.153846,-0.124945,-0.935578,0.00257991,0.0329216,0.943887
0.461538,0.538462,0.153846,-0.167084,-1.1046,0.00346492,0.0439776,1.11717
0.538462,0.538462,0.153846,-0.207407,-1.22859,0.00457394,0.0590273,1.24598
0.615385,0.538462,0.153846,-0.236428,-1.22424,0.00622634,0.0777189,1.24687
0.692308,0.538462,0.153846,-0.239968,-0.943489,0.00884957,0.0993396,0.973568
0.769231,0.538462,0.153846,-0.204699,-0.146807,0.012733,0.119556,0.252222
0.846154,0.538462,0.153846,-0.12981,1.52289,0.0172131,0.131049,1.52851
0.923077,0.538462,0.153846,-0.0422304,4.51708,0.0178275,0.128714,4.51732
1,0.538462,0.153846,3.95135e-36,9,4.52728e-36,0.107209,9
0,0.615385,0.153846,-1.24886e-35,-1.2261e-34,-2.47944e-36,0.0739511,1.2327e-34
0.0769231,0.615385,0.153846,-0.0219116,-0.227076,-0.00364214,0.0614508,0.22816
0.153846,0.615385,0.153846,-0.0750342,-0.393114,-0.000786077,0.0577983,0.400211
0.230769,0.615385,0.153846,-0.150748,-0.541154,0.00262927,0.0622395,0.561765
0.307692,0.615385,0.153846,-0.246243,-0.693663,0.00557595,0.0751757,0.736095
0.384615,0.615385,0.153846,-0.359483,-0.857826,0.00819106,0.0979014,0.93014
0.461538,0.615385,0.153846,-0.484907,-1.02431,0.0108642,0.132097,1.13334
0.538462,0.615385,0.153846,-0.609089,-1.15959,0.0141662,0.178979,1.3099
0.615385,0.615385,0.153846,-0.705087,-1.19021,0.0189675,0.238791,1.38351
0.692308,0.615385,0.153846,-0.731501,-0.976382,0.026486,0.306324,1.22029
0.769231,0.615385,0.153846,-0.641953,-0.271469,0.037826,0.367419,0.698019
0.846154,0.615385,0.153846,-0.419449,1.32727,0.0513907,0.406855,1.39292
0.923077,0.615385,0.153846,-0.140851,4.34939,0.0537813,0.39985,4.352
1,0.615385,0.153846,-2.75816e-35,9,2.24577e-35,0.322049,9
0,0.692308,0.153846,-1.68015e-35,-9.07543e-35,-2.49598e-36,0.110219,9.23302e-35
0.0769231,0.692308,0.153846,-0.0319932,-0.177133,-0.00423652,0.0921057,0.180049
0.153846,0.692308,0.153846,-0.110213,-0.312247,0.000536767,0.0873598,0.331127
0.230769,0.692308,0.153846,-0.223097,-0.43542,0.00603651,0.0948531,0.489285
0.307692,0.692308,0.153846,-0.368062,-0.56464,0.010898,0.115629,0.674097
0.384615,0.692308,0.153846,-0.544211,-0.70834,0.0153002,0.152295,0.89339
0.461538,0.692308,0.153846,-0.746459,-0.863771,0.0197619,0.208615,1.14179
0.538462,0.692308,0.153846,-0.959572,-1.01083,0.0250634,0.287868,1.39398
0.615385,0.692308,0.153846,-1.14739,-1.09744,0.0324676,0.392174,1.58806
0.692308,0.692308,0.153846,-1.24659,-1.00653,0.0440306,0.514957,1.60281
0.769231,0.692308,0.153846,-1.1579,-0.48809,0.0620145,0.648829,1.2581
0.846154,0.692308,0.153846,-0.811243,0.935998,0.0849541,0.754047,1.24154
0.923077,0.692308,0.153846,-0.292331,3.97155,0.0916051,0.748231,3.98335
1,0.692308,0.153846,-8.63783e-35,9,4.19689e-35,0.581432,9
0,0.769231,0.153846,-1.75104e-35,-5.45539e-35,-1.16244e-36,0.129988,5.7307e-35
0.0769231,0.769231,0.153846,-0.0353668,-0.115012,-0.00254007,0.109986,0.120354
0.153846,0.769231,0.153846,-0.123333,-0.210203,0.00403059,0.105413,0.243747
0.230769,0.769231,0.153846,-0.253224,-0.299104,0.0113463,0.115221,0.392064
0.307692,0.769231,0.153846,-0.424479,-0.393978,0.0180625,0.141666,0.57942
0.384615,0.769231,0.153846,-0.63917,-0.503577,0.0243159,0.189258,0.814075
0.461538,0.769231,0.153846,-0.897011,-0.631338,0.0305818,0.264443,1.09734
0.538462,0.769231,0.153846,-1.19044,-0.772243,0.0376291,0.373527,1.41948
0.615385,0.769231,0.153846,-1.48927,-0.902077,0.0467863,0.527283,1.74179
0.692308,0.769231,0.153846,-1.72809,-0.947853,0.0604857,0.728013,1.9719
0.769231,0.769231,0.153846,-1.75615,-0.710047,0.0819715,0.976036,1.89603
0.846154,0.769231,0.153846,-1.40252,0.327267,0.11317,1.16483,1.44463
0.923077,0.769231,0.153846,-0.559031,3.24791,0.128953,1.24337,3.29819
1,0.769231,0.153846,-2.03729e-34,9,6.08163e-35,0.990056,9
0,0.846154,0.153846,-1.31121e-35,-2.31712e-35,8.62741e-37,0.130655,2.66379e-35
0.0769231,0.846154,0.153846,-0.0298027,-0.055294,0.00103274,0.113987,0.0628228
0.153846,0.846154,0.153846,-0.10745,-0.108553,0.00886557,0.110544,0.152996
0.230769,0.846154,0.153846,-0.227097,-0.158716,0.0174657,0.120774,0.277612
0.307692,0.846154,0.153846,-0.390101,-0.212632,0.0257242,0.149204,0.445031
0.384615,0.846154,0.153846,-0.601102,-0.277248,0.033657,0.202416,0.662814
0.461538,0.846154,0.153846,-0.866372,-0.358215,0.0415785,0.289198,0.938428
0.538462,0.846154,0.153846,-1.19153,-0.459593,0.0500217,0.421203,1.27807
0.615385,0.846154,0.153846,-1.56877,-0.581643,0.0598299,0.620849,1.67419
0.692308,0.846154,0.153846,-1.9745,-0.711769,0.0729037,0.894085,2.10014
0.769231,0.846154,0.153846,-2.2744,-0.761227,0.0924822,1.28648,2.40019
0.846154,0.846154,0.153846,-2.20712,-0.313419,0.124844,1.7468,2.23275
0.923077,0.846154,0.153846,-1.02837,2.15938,0.143483,2.33144,2.39605
1,0.846154,0.153846,-3.43636e-34,9,7.57568e-35,1.72862,9
0,0.923077,0.153846,-3.40388e-36,-3.92526e-36,1.52878e-36,0.116229,5.41583e-36
0.0769231,0.923077,0.153846,-0.0148105,-0.0135093,0.00391312,0.108529,0.0204246
0.153846,0.923077,0.153846,-0.0613628,-0.0308025,0.0111582,0.10437,0.0695607
0.230769,0.923077,0.153846,-0.138997,-0.0464751,0.0191623,0.11124,0.147808
0.307692,0.923077,0.153846,-0.248208,-0.0631678,0.027092,0.136566,0.257548
0.384615,0.923077,0.153846,-0.393196,-0.0837895,0.0349271,0.187927,0.403539
0.461538,0.923077,0.153846,-0.582314,-0.111181,0.0428369,0.275353,0.594378
0.538462,0.923077,0.153846,-0.827644,-0.148553,0.0509783,0.414949,0.842414
0.615385,0.923077,0.153846,-1.14494,-0.201968,0.0594114,0.633102,1.16413
0.692308,0.923077,0.153846,-1.56522,-0.278429,0.0688844,0.964027,1.59128
0.769231,0.923077,0.153846,-2.04605,-0.365851,0.0779363,1.56998,2.07996
0.846154,0.923077,0.153846,-2.61641,-0.481401,0.0948205,2.42299,2.66202
0.923077,0.923077,0.153846,-2.10347,0.193195,0.106671,3.79292,2.11501
1,0.923077,0.153846,-2.7473e-33,9,5.05201e-35,2.90523,9
0,1,0.153846,-5.72765e-37,1.2323e-36,-6.76859e-37,0.109158,1.51815e-36
0.0769231,1,0.153846,-3.4768e-36,4.7565e-37,1.42798e-36,0.100535,3.7886e-36
0.153846,1,0.153846,-2.09913e-35,-6.44143e-36,4.6271e-36,0.086914,2.24396e-35
0.230769,1,0.153846,-5.4176e-35,-1.22063e-35,8.43623e-36,0.0845214,5.61712e-35
0.307692,1,0.153846,-1.03596e-34,-1.77874e-35,1.23216e-35,0.100192,1.05832e-34
0.384615,1,0.153846,-1.70911e-34,-2.47821e-35,1.61762e-35,0.139932,1.73455e-34
0.461538,1,0.153846,-2.60316e-34,-3.49967e-35,2.00423e-35,0.212592,2.63422e-34
0.538462,1,0.153846,-3.78938e-34,-4.99646e-35,2.3962e-35,0.332855,3.82968e-34
0.615385,1,0.153846,-5.38955e-34,-7.72814e-35,2.80043e-35,0.522571,5.45187e-34
0.692308,1,0.153846,-7.5761e-34,-1.29927e-34,3.12847e-35,0.836031,7.69307e-34
0.769231,1,0.153846,-1.0641e-33,-1.64431e-34,3.65753e-35,1.38753,1.07735e-33
0.846154,1,0.153846,-1.55049e-33,-8.10491e-34,3.83298e-35,2.19463,1.74996e-33
0.923077,1,0.153846,-1.60796e-33,-3.27217e-33,5.91136e-35,6.0974,3.64638e-33
1,1,0.153846,3.00603e-33,9,-3.97146e-37,14.4373,9
0,0,0.230769,1.682e-36,-1.19704e-36,1.26356e-37,-0.105132,2.06834e-36
0.0769231,0,0.230769,1.79183e-35,-7.73961e-36,-5.02221e-36,-0.0933533,2.01542e-35
0.153846,0,0.230769,5.478e-35,-2.02938e-35,-9.7812e-36,-0.0720905,5.92314e-35
